0|1|../data_stream/historical_data/data/17-10-24_12:55:44.csv0.994113652756|0.0495191887021|0.000468987971544
-1|0.0660108973583|0.00067950746355
-1|0.0744401402771|0.00101910316152
-1|0.0794856503606|0.0011958374409
-1|0.0829244467119|0.00128522594847
-1|0.0853939982397|0.00132493691386
-1|0.087241480127|0.00134948888444
-1|0.0886595356796|0.00135946356588
-1|0.0897940084338|0.00135984924855
-1|0.0907251651991|0.00134492581922
-1|0.0914782155305|0.00132674478421
-1|0.0921240552114|0.00130995504486
-1|0.092681836869|0.00129517578586
-1|0.0931517769893|0.00128211406215
-1|0.0935840164311|0.00126851077221
-1|0.0939513515024|0.00125966105364
-1|0.0942771538264|0.00125646864763
-1|0.0945727676153|0.00125193140028
-1|0.0948375288397|0.00124475734192
-1|0.0950772925502|0.00123812202253
-1|0.0952953936701|0.00122931955213
-1|0.095493318918|0.00121602896884
-1|0.0956762641047|0.00120003445772
-1|0.0958421066403|0.00117799598956
-1|0.0959999592832|0.00114353170144
-1|0.0961387910777|0.00111174283019
-1|0.0962676592171|0.0010823500904
-1|0.0963866181415|0.0010539952782
-1|0.09650065129|0.00102324091761
-1|0.0966045185924|0.000990272263504
-1|0.0967015954666|0.000954942282988
-1|0.0967895469882|0.000921639971432
-1|0.0968745048432|0.00088925267354
-1|0.0969528817705|0.000855300524771
-1|0.0970269733419|0.000818575473709
-1|0.0970952063799|0.000780270010157
-1|0.0971555766699|0.000744082914408
-1|0.0972144250304|0.00070759254651
-1|0.0972687516361|0.000669491880399
-1|0.0973213692991|0.000629544363175
-1|0.0973700740862|0.000590434813473
-1|0.0974169905449|0.000547752106497
-1|0.097460676154|0.000504442784321
-1|0.0974984130926|0.000459000258707
-1|0.0975348696761|0.000413019192385
-1|0.097569126398|0.000367975464348
-1|0.097602522932|0.000321793430582
-1|0.0976335552274|0.000272644301211
-1|0.097660408318|0.000222191547509
-1|0.0976837020294|0.000170584679033
-1|0.0977048670443|0.000115961765494
-1|0.0977255749815|5.79672632739e-05
-1|0.0977435772894|1.1143425514e-06
-1|0.0977612905882|-5.44578789479e-05
-1|0.0977766214471|-0.000109284793975
